source_xlsx,source_row,legacy_code_reconstructed,variant_id,ownership_id,release_type,title
Bootlegs - T.xlsx,11,BT3c,BOOT-T-0014,,bootleg,That Last Fatal Hour
Bootlegs - T.xlsx,12,BT3d,BOOT-T-0015,,bootleg,That Last Fatal Hour
Bootlegs - T.xlsx,13,BT4a,BOOT-T-0016,,bootleg,That’ll be the End
Bootlegs - T.xlsx,14,BT4b,BOOT-T-0017,,bootleg,That’ll be the End
Bootlegs - T.xlsx,15,BT4c,BOOT-T-0018,,bootleg,That’ll be the End
Bootlegs - T.xlsx,16,BT4d,BOOT-T-0019,,bootleg,That’ll be the End
Bootlegs - T.xlsx,17,BT4e,BOOT-T-0020,,bootleg,That’ll be the End
Bootlegs - T.xlsx,18,BT4f,BOOT-T-0021,,bootleg,That’ll be the End
Bootlegs - T.xlsx,19,BT4g,BOOT-T-0022,own-2000-224,bootleg,That’ll be the End
Bootlegs - T.xlsx,20,BT4h,BOOT-T-0023,,bootleg,That’ll be the End
Bootlegs - T.xlsx,21,BT4i,BOOT-T-0024,,bootleg,That’ll be the End
Bootlegs - T.xlsx,22,BT4j,BOOT-T-0025,,bootleg,That’ll be the End
Bootlegs - T.xlsx,23,BT4k,BOOT-T-0026,own-2000-225,bootleg,That’ll be the End
Bootlegs - T.xlsx,24,,BOOT-T-0027,own-2000-226,bootleg,That’ll be the End
Bootlegs - T.xlsx,25,BT5a,BOOT-T-0028,own-2000-227,bootleg,They Keep Calling Me
Bootlegs - T.xlsx,26,BT5b,BOOT-T-0029,,bootleg,They Keep Calling Me
Bootlegs - T.xlsx,27,BT5c,BOOT-T-0030,,bootleg,They Keep Calling Me
Bootlegs - T.xlsx,28,BT5d,BOOT-T-0031,,bootleg,They Keep Calling Me
Bootlegs - T.xlsx,29,BT5e,BOOT-T-0032,,bootleg,They Keep Calling Me
Bootlegs - T.xlsx,30,BT5f,BOOT-T-0033,,bootleg,They Keep Calling Me
Bootlegs - T.xlsx,31,BT5g,BOOT-T-0034,,bootleg,They Keep Calling Me
Bootlegs - T.xlsx,32,BT6a,BOOT-T-0035,,bootleg,They Walked in Line
Bootlegs - T.xlsx,33,BT6b,BOOT-T-0036,,bootleg,They Walked in Line
Bootlegs - T.xlsx,34,BT6c,BOOT-T-0037,,bootleg,They Walked in Line
Bootlegs - T.xlsx,35,BT7a,BOOT-T-0038,,bootleg,"This Is The Room: Live Electric Ballroom London October 26, 1979"
Bootlegs - T.xlsx,36,BT7b,BOOT-T-0039,own-2000-228,bootleg,"This Is The Room: Live Electric Ballroom London October 26, 1980"
Bootlegs - T.xlsx,37,,BOOT-T-0040,,bootleg,Time Fades Away
Bootlegs - T.xlsx,38,BT8a,BOOT-T-0041,,bootleg,To The Centre of Koln Vol II
Bootlegs - T.xlsx,39,BT8b,BOOT-T-0042,,bootleg,To The Centre of Koln Vol II
Bootlegs - T.xlsx,40,BT9,BOOT-T-0043,own-2000-229,bootleg,Transmission
Bootlegs - T.xlsx,41,BT,BOOT-T-0044,own-2000-230,bootleg,Transmissions - The Legendary Performance Eindhdoven 18th january 1980
Bootlegs - T.xlsx,42,BT,BOOT-T-0045,,bootleg,Transmissions - The Legendary Performance Eindhdoven 18th january 1980
Bootlegs - T.xlsx,43,BT,BOOT-T-0046,,bootleg,Transmissions - The Legendary Performance Eindhdoven 18th january 1980
Bootlegs - T.xlsx,44,BT10,BOOT-T-0047,own-2000-231,bootleg,Try To Cure Yourself
Bootlegs - T.xlsx,45,BT10,BOOT-T-0048,own-2000-232,bootleg,Try To Cure Yourself
Bootlegs - T.xlsx,46,BT10,BOOT-T-0049,,bootleg,Try To Cure Yourself
Bootlegs - T.xlsx,47,BT11a,BOOT-0-0037,,bootleg,24 hours (Twenty Four Hours)
Bootlegs - T.xlsx,48,BT11b,BOOT-0-0038,,bootleg,24 hours (Twenty Four Hours)
Bootlegs - T.xlsx,49,BT11c,BOOT-0-0039,,bootleg,24 hours (Twenty Four Hours)
Bootlegs - T.xlsx,50,BT11d,BOOT-0-0040,,bootleg,24 hours (Twenty Four Hours)
Bootlegs - T.xlsx,51,BT11e,BOOT-0-0041,own-2000-233,bootleg,24 hours (Twenty Four Hours)
Bootlegs - T.xlsx,52,BT11f,BOOT-0-0042,own-2000-234,bootleg,24 hours (Twenty Four Hours)
Bootlegs - T.xlsx,53,BT11g,BOOT-0-0043,,bootleg,24 hours (Twenty Four Hours)
Bootlegs - T.xlsx,54,BT11h,BOOT-0-0044,,bootleg,24 hours (Twenty Four Hours)
Bootlegs - T.xlsx,55,BT11i,BOOT-0-0045,,bootleg,24 hours (Twenty Four Hours)
Bootlegs - T.xlsx,56,BT11j,BOOT-0-0046,,bootleg,24 hours (Twenty Four Hours)
